timestamp,tank_id,temp_c,do_mgL,ph,ammonia_mgL,turbidity_ntu,flow_Lmin
2026-04-11 10:50:00,T4,28.3,6.52,6.83,0.209,3.9,425.4
2026-05-29 19:40:00,T3,29.18,7.37,6.79,0.235,3.9,420.5
2026-04-21 19:00:00,T1,28.78,7.12,7.11,0.246,5.3,418.4
2026-05-06 12:50:00,T3,28.57,6.9,6.77,0.184,3.3,416.3
2026-04-11 12:10:00,T2,28.13,6.95,6.78,0.135,3.8,423.9
2026-04-10 10:50:00,T1,28.11,6.54,6.77,0.2,3.9,422.4
2026-05-11 16:20:00,T4,29.68,7.09,7.22,0.181,3.1,421.2
2026-04-24 23:10:00,T1,28.81,7.52,7.03,0.148,3.7,422.5
2026-04-30 20:10:00,T1,28.94,7.28,6.75,1.092,4.4,422.5
2026-04-23 23:50:00,T1,28.73,7.39,7.04,0.173,2.8,419.3
2026-03-24 16:20:00,T3,28.34,7.45,7.27,0.193,3.3,420.0
2026-05-19 16:50:00,T2,29.02,7.29,6.99,0.161,3.8,421.2
2026-05-24 23:20:00,T4,30.1,7.3,6.88,0.18,3.2,423.1
2026-03-12 00:30:00,T1,28.37,7.38,6.97,0.166,2.6,422.1
2026-03-24 22:50:00,T4,28.66,7.36,7.26,0.208,3.5,425.4
2026-03-23 01:40:00,T4,28.46,7.06,7.3,0.14,3.1,418.1
2026-04-17 12:20:00,T1,28.28,6.94,7.21,0.159,3.1,423.8
2026-05-09 18:40:00,T2,29.1,6.7,7.24,0.353,5.8,418.4
2026-03-02 14:10:00,T4,28.08,6.68,7.21,0.32,5.4,423.0
2026-03-29 23:10:00,T2,28.67,6.19,7.09,0.149,3.3,421.2
2026-03-22 02:50:00,T4,28.3,6.94,6.73,0.161,3.1,422.8
2026-05-25 04:30:00,T2,28.71,6.77,6.87,0.155,2.6,419.4
2026-05-25 14:50:00,T2,28.86,6.84,6.83,0.255,4.0,423.0
2026-04-18 00:10:00,T3,28.73,7.37,7.26,0.158,3.2,417.8
2026-05-07 08:10:00,T3,28.33,5.64,6.76,0.451,6.2,419.7
2026-03-13 00:40:00,T1,28.31,7.41,6.93,0.159,2.5,416.0
2026-03-15 23:00:00,T3,28.36,7.52,6.86,0.15,2.7,414.4
2026-03-12 15:20:00,T3,28.2,7.21,6.94,0.209,4.1,422.5
2026-03-08 10:40:00,T2,27.79,6.61,7.07,0.195,4.6,421.5
2026-05-05 16:50:00,T1,,,,,,
2026-04-19 13:50:00,T4,29.2,6.34,7.19,0.321,5.2,424.0
2026-03-15 13:20:00,T2,28.07,6.12,6.88,0.394,5.9,422.3
2026-03-27 12:20:00,T2,28.02,5.96,7.16,0.171,3.5,421.7
2026-05-05 08:20:00,T1,,,,,,
2026-04-07 02:30:00,T1,28.31,7.04,6.88,0.128,3.6,422.6
2026-05-19 11:40:00,T4,29.4,6.61,7.02,0.172,3.5,422.5
2026-04-08 23:10:00,T2,28.7,7.49,6.84,0.18,3.0,419.5
2026-04-14 16:00:00,T4,28.64,7.32,6.72,0.238,3.6,421.2
2026-05-25 09:00:00,T1,28.51,6.05,6.82,0.312,4.7,417.1
2026-05-18 21:50:00,T3,29.15,7.53,7.04,0.173,3.1,417.7
2026-03-18 08:10:00,T2,27.99,5.52,6.82,0.424,6.1,420.7
2026-03-07 06:20:00,T2,27.77,6.71,7.08,0.134,2.9,422.0
2026-03-03 15:40:00,T2,28.13,7.18,7.18,0.19,3.7,420.7
2026-03-23 17:10:00,T1,28.39,7.49,7.24,0.168,3.6,420.0
2026-03-08 18:20:00,T1,28.36,6.72,7.05,0.365,6.4,412.8
2026-04-24 12:00:00,T4,29.15,6.65,7.06,0.165,3.9,421.9
2026-05-04 12:50:00,T1,28.37,6.93,6.78,0.146,2.8,418.8
2026-03-18 10:00:00,T4,27.95,6.27,6.83,0.257,4.5,422.5
2026-05-04 17:00:00,T4,29.61,7.44,6.79,0.182,3.7,420.2
2026-04-19 08:10:00,T1,28.14,5.85,7.16,0.44,6.4,420.2
2026-04-08 23:50:00,T1,28.62,7.43,6.82,0.156,2.7,418.1
2026-03-23 13:40:00,T4,28.17,6.36,7.32,0.36,5.5,423.6
2026-04-13 07:30:00,T3,28.09,6.61,6.79,0.115,2.4,418.3
2026-04-15 10:40:00,T1,28.11,6.49,7.25,0.157,4.0,421.5
2026-03-14 06:40:00,T4,28.0,6.59,6.92,0.153,2.9,420.0
2026-03-07 23:30:00,T4,28.37,7.4,7.08,0.224,3.5,424.5
2026-05-27 20:10:00,T1,29.22,7.4,6.79,0.234,3.6,419.3
2026-04-20 08:40:00,T2,28.14,5.84,7.17,0.382,5.5,418.8
2026-04-25 00:30:00,T2,28.73,7.18,7.03,0.198,2.8,423.8
2026-03-29 00:30:00,T1,28.5,7.33,7.09,0.125,3.4,423.0
2026-03-14 09:00:00,T1,27.75,6.1,6.9,0.316,5.1,418.5
2026-05-29 19:10:00,T1,29.17,7.07,6.71,0.302,5.2,422.6
2026-03-23 07:00:00,T2,27.96,6.34,7.28,0.178,3.0,423.8
2026-05-25 15:30:00,T1,28.92,7.07,6.81,0.226,3.9,421.1
2026-05-15 21:20:00,T3,28.99,7.47,7.12,0.196,3.3,418.6
2026-04-23 11:30:00,T2,28.34,6.71,7.08,0.165,3.9,420.5
2026-05-17 12:50:00,T3,28.57,6.94,7.09,0.159,3.4,423.3
2026-03-15 06:00:00,T3,27.79,6.76,6.89,0.166,3.0,419.0
2026-05-09 09:30:00,T2,28.38,6.12,7.25,0.263,4.5,423.0
2026-03-23 18:40:00,T4,28.62,6.97,7.28,0.359,5.2,424.6
2026-05-02 07:10:00,T2,28.39,6.48,6.85,0.157,3.3,420.1
2026-03-04 23:10:00,T3,28.21,7.59,7.14,0.143,3.2,417.8
2026-03-19 19:30:00,T2,28.49,7.33,6.78,0.297,4.7,419.3
2026-04-28 03:00:00,T3,28.59,6.55,6.75,1.926,2.8,425.8
2026-05-18 12:50:00,T4,29.47,6.85,7.05,0.148,3.2,418.0
2026-04-15 12:00:00,T2,28.26,6.77,7.29,0.148,3.3,418.4
2026-03-31 18:00:00,T3,28.56,6.93,7.09,0.447,6.7,421.2
2026-04-01 01:00:00,T2,28.55,5.95,7.06,0.148,3.4,425.7
2026-05-22 02:30:00,T1,28.93,6.83,6.92,0.151,2.7,420.5
2026-03-05 19:30:00,T4,28.42,7.24,7.14,0.291,4.5,418.9
2026-04-17 09:40:00,T1,28.03,6.42,7.22,0.266,4.1,421.5
2026-03-14 10:20:00,T2,27.93,6.47,6.91,0.209,4.3,421.0
2026-04-24 16:10:00,T4,29.56,7.19,7.05,0.21,3.8,421.0
2026-03-21 09:40:00,T3,27.88,6.36,6.73,0.276,4.5,420.3
2026-05-27 12:00:00,T2,28.66,6.58,6.79,0.201,3.0,423.3
2026-05-17 22:00:00,T2,29.17,7.46,7.03,0.212,3.2,420.2
2026-05-16 15:00:00,T3,28.77,7.06,7.11,0.267,3.8,417.9
2026-03-06 14:20:00,T3,28.02,6.89,7.1,0.267,4.4,414.3
2026-05-10 04:40:00,T1,28.53,6.75,7.23,0.136,2.8,423.3
2026-04-10 05:30:00,T2,28.21,6.7,6.82,0.135,3.1,424.5
2026-05-06 15:10:00,T1,,,,,,
2026-03-06 10:50:00,T3,27.69,6.74,7.11,0.191,3.9,420.5
2026-03-13 04:40:00,T2,27.99,6.88,6.94,0.155,3.5,419.9
2026-05-14 14:50:00,T1,28.73,7.0,7.11,0.256,4.5,415.8
2026-04-03 13:20:00,T3,28.19,6.3,7.03,0.366,6.1,418.7
2026-04-03 08:50:00,T2,28.03,5.96,6.99,0.324,5.1,425.5
2026-04-01 14:30:00,T4,28.38,6.84,7.06,0.276,4.5,419.2
2026-05-11 04:30:00,T1,28.56,6.72,7.18,0.159,2.9,420.2
2026-04-18 13:20:00,T4,29.26,6.1,7.21,0.359,6.6,423.9
2026-03-05 05:30:00,T1,27.85,6.89,7.15,0.169,3.4,419.8
2026-03-27 02:30:00,T1,28.22,7.14,7.13,0.13,2.8,416.5
2026-04-05 16:00:00,T3,28.42,7.3,6.97,0.198,3.2,421.0
2026-05-18 23:10:00,T1,29.03,7.29,7.01,0.145,3.5,422.9
2026-05-22 18:00:00,T4,29.91,6.24,6.95,0.47,6.8,419.8
2026-05-18 22:50:00,T4,29.96,7.3,7.04,0.183,3.3,423.3
2026-05-01 16:10:00,T3,28.62,7.33,6.86,0.435,3.5,417.9
2026-04-11 11:10:00,T2,28.09,6.59,6.78,0.169,3.5,421.9
2026-04-20 23:40:00,T1,28.76,7.42,7.13,0.147,3.4,422.6
2026-03-06 03:10:00,T3,28.0,7.06,7.12,0.159,2.9,419.0
2026-05-03 23:00:00,T2,29.07,7.3,6.81,0.169,3.1,423.5
2026-05-13 16:10:00,T2,28.9,7.13,7.17,0.185,3.9,420.6
2026-05-24 03:20:00,T1,28.72,6.93,6.86,0.135,3.5,415.6
2026-05-25 22:30:00,T2,29.16,7.44,6.84,0.141,3.3,421.1
2026-03-28 14:10:00,T4,28.32,6.57,7.16,0.286,4.8,421.0
2026-05-11 04:00:00,T2,28.64,6.79,7.2,0.141,3.4,422.1
2026-04-26 20:50:00,T4,29.74,7.21,6.81,1.592,4.3,422.8
2026-04-05 12:10:00,T3,28.17,6.81,6.97,0.177,2.9,418.8
2026-04-08 05:10:00,T2,28.2,6.7,6.87,0.184,2.7,419.2
2026-03-23 18:10:00,T1,28.37,6.81,7.22,0.37,5.6,417.5
2026-03-07 02:10:00,T2,28.14,7.15,7.09,0.144,3.2,422.0
2026-04-22 08:20:00,T2,28.25,5.67,7.1,0.4,5.8,419.7
2026-04-05 12:30:00,T4,28.13,6.86,6.97,0.176,3.3,424.0
2026-04-08 18:20:00,T2,28.6,6.69,6.84,0.407,6.1,416.5
2026-04-06 23:40:00,T3,28.63,7.49,6.93,0.116,3.1,417.1
2026-03-17 20:30:00,T3,28.53,7.54,6.81,0.208,3.9,420.2
2026-05-10 06:50:00,T3,28.36,6.77,7.27,0.159,2.9,418.5
2026-03-30 20:50:00,T2,28.67,6.34,7.06,0.192,3.7,419.7
2026-05-16 20:10:00,T1,29.12,7.48,7.05,0.214,3.8,420.8
2026-03-07 00:40:00,T4,28.37,7.36,7.11,0.151,3.4,425.2
2026-03-26 06:40:00,T2,27.98,5.9,7.21,0.149,3.8,420.8
2026-04-17 21:40:00,T2,28.85,7.58,7.22,0.167,2.9,420.2
2026-04-30 06:50:00,T4,29.14,6.07,6.72,1.417,2.8,421.0
2026-04-03 05:30:00,T1,28.04,6.63,6.97,0.167,3.1,417.9
2026-05-02 22:00:00,T4,29.87,7.4,6.84,0.204,3.8,421.0
2026-05-12 00:10:00,T4,29.77,7.21,7.21,0.15,3.3,422.0
2026-04-22 21:00:00,T3,28.81,7.54,7.12,0.185,4.1,414.4
2026-05-16 15:30:00,T1,28.74,7.0,7.04,0.206,4.1,421.5
2026-04-07 10:40:00,T3,28.01,6.67,6.91,0.171,3.4,418.2
2026-04-12 14:50:00,T1,28.3,6.83,6.73,0.236,4.1,416.0
2026-04-23 17:20:00,T2,28.69,7.42,7.05,0.203,3.1,418.1
2026-03-28 00:00:00,T4,28.63,7.39,7.17,0.147,3.7,422.4
2026-03-26 03:20:00,T4,28.32,6.98,7.24,0.157,3.1,422.6
2026-03-31 18:20:00,T1,28.57,6.83,7.02,0.423,6.0,421.5
2026-05-16 21:50:00,T3,29.05,7.52,7.12,0.156,3.2,418.3
2026-05-03 20:10:00,T1,28.97,7.42,6.8,0.259,3.8,418.6
2026-03-17 14:50:00,T3,28.01,7.09,6.83,0.23,3.4,418.8
2026-05-25 21:20:00,T1,29.14,7.51,6.82,0.18,3.3,416.0
2026-04-30 08:40:00,T4,29.15,5.72,6.75,1.564,5.4,424.8
2026-05-18 12:30:00,T2,28.6,6.88,7.02,0.167,2.9,421.1
2026-03-14 01:50:00,T4,28.33,7.05,6.93,0.151,3.2,420.9
2026-05-11 08:50:00,T1,28.32,5.95,7.18,0.303,5.5,417.9
2026-03-01 21:20:00,T4,28.43,7.4,7.26,0.184,4.1,421.4
2026-05-19 12:20:00,T4,29.45,6.7,7.04,0.191,3.9,421.1
2026-04-28 02:40:00,T3,28.56,6.7,6.75,1.892,2.7,418.3
2026-04-03 22:40:00,T4,28.76,7.55,7.0,0.182,3.1,420.4
2026-03-05 21:50:00,T3,28.35,7.76,7.11,0.175,3.7,418.8
2026-05-03 17:30:00,T4,29.71,7.39,6.81,0.187,3.3,419.6
2026-03-19 23:00:00,T1,28.42,7.45,6.77,0.177,2.7,421.0
2026-05-26 07:40:00,T2,28.54,6.5,6.82,0.143,3.0,421.8
2026-04-13 23:10:00,T4,28.8,7.35,6.73,0.17,3.0,422.1
2026-04-18 21:20:00,T3,28.86,7.55,7.23,0.167,3.0,417.1
2026-05-20 13:40:00,T2,28.73,6.31,6.97,0.345,5.5,420.0
2026-04-09 18:00:00,T2,28.62,6.53,6.84,0.476,6.6,418.6
2026-04-26 23:30:00,T2,28.88,7.12,6.8,1.597,3.0,420.9
2026-03-12 06:10:00,T2,27.91,6.57,6.96,0.151,2.7,420.6
2026-05-29 20:50:00,T2,29.28,7.28,6.72,0.232,3.7,422.4
2026-05-05 07:20:00,T4,29.18,6.5,6.76,0.17,2.6,426.7
2026-03-30 03:20:00,T4,28.36,6.81,7.14,0.15,3.4,419.7
2026-04-07 20:10:00,T4,28.77,7.58,6.91,0.219,3.9,421.1
2026-03-29 01:50:00,T1,28.31,7.25,7.1,0.182,3.0,419.7
2026-05-03 14:20:00,T1,28.54,6.8,6.8,0.264,4.6,417.1
2026-04-03 18:20:00,T4,28.64,6.69,7.0,0.379,6.0,422.6
2026-03-13 09:10:00,T2,27.77,6.12,6.94,0.242,4.8,421.9
2026-03-21 08:20:00,T3,27.82,5.96,6.73,0.372,6.2,417.1
2026-04-03 03:30:00,T1,28.32,6.89,6.99,0.147,3.4,419.5
2026-03-27 06:50:00,T1,27.9,6.84,7.14,0.145,2.4,420.2
2026-04-22 19:20:00,T3,28.81,7.41,7.11,0.271,4.5,422.0
2026-04-20 15:30:00,T1,28.57,7.15,7.14,0.173,3.7,420.9
2026-04-18 17:20:00,T3,28.65,7.55,7.22,0.214,2.9,418.3
2026-03-13 17:30:00,T1,28.35,7.57,6.92,0.177,3.1,420.6
2026-04-11 08:00:00,T4,28.1,5.36,6.79,0.473,7.0,423.7
2026-05-02 15:00:00,T4,29.53,6.87,6.84,0.252,3.9,427.1
2026-05-06 13:30:00,T3,28.43,6.31,6.77,0.36,5.7,421.8
2026-04-07 20:30:00,T2,28.76,7.47,6.88,0.211,3.9,422.7
2026-03-08 15:50:00,T1,28.17,7.23,7.03,0.161,3.4,420.8
2026-03-28 09:30:00,T4,28.06,6.02,7.17,0.264,5.0,427.5
2026-05-03 04:40:00,T2,28.62,6.82,6.83,0.149,2.8,419.2
2026-04-16 12:20:00,T1,28.22,7.02,7.23,0.143,2.9,417.9
2026-03-21 22:10:00,T1,28.54,7.55,6.72,0.187,2.3,421.2
2026-04-14 08:10:00,T2,28.12,5.6,6.71,0.444,6.0,423.4
2026-04-01 00:00:00,T4,28.6,7.49,7.08,0.151,3.4,423.6
2026-03-10 11:30:00,T3,27.77,6.72,7.0,0.206,3.9,417.5
2026-05-04 19:50:00,T4,29.8,7.36,6.81,0.236,4.2,419.7
2026-03-26 08:20:00,T1,27.98,5.78,7.17,0.382,6.2,422.0
2026-04-19 06:40:00,T3,28.2,6.54,7.2,0.122,2.7,417.4
2026-05-06 07:10:00,T1,,,,,,
2026-04-20 13:20:00,T3,28.35,6.25,7.18,0.375,6.1,414.7
2026-04-24 17:10:00,T2,28.66,7.29,7.04,0.18,3.8,418.8
2026-04-10 21:10:00,T3,28.76,7.59,6.83,0.191,3.6,419.5
2026-05-16 07:40:00,T2,28.45,6.57,7.06,0.169,3.0,422.9
2026-04-29 07:50:00,T1,28.3,6.27,6.67,1.802,3.1,424.0
2026-05-26 01:20:00,T3,28.96,7.18,6.87,0.15,3.5,418.8
2026-05-03 19:20:00,T1,28.93,7.32,6.81,0.289,4.6,417.9
2026-04-17 12:30:00,T2,28.34,6.84,7.22,0.178,3.4,422.8
2026-04-28 18:10:00,T3,28.78,6.4,6.72,2.18,6.4,418.4
2026-05-05 17:10:00,T4,29.68,7.51,6.77,0.14,3.0,427.0
2026-04-22 12:30:00,T4,29.11,6.87,7.1,0.168,3.5,420.2
2026-03-15 05:50:00,T1,27.84,6.81,6.88,0.169,2.8,418.1
2026-05-09 00:20:00,T4,29.77,7.18,7.29,0.142,3.4,420.8
2026-05-29 05:30:00,T2,28.73,6.58,6.74,0.149,2.9,427.5
2026-04-16 01:30:00,T1,28.53,7.12,7.24,0.136,2.9,419.3
2026-03-01 14:10:00,T1,27.95,6.71,7.22,0.287,4.8,414.6
2026-05-26 15:20:00,T3,28.84,7.18,6.86,0.203,3.5,417.7
2026-05-18 12:30:00,T4,29.47,6.68,7.04,0.204,3.9,423.2
2026-04-18 04:00:00,T3,28.42,6.85,7.24,0.157,2.5,423.5
2026-04-28 20:40:00,T3,28.91,7.18,6.72,1.987,3.6,419.1
2026-05-14 08:50:00,T4,29.3,5.74,7.18,0.393,5.7,424.2
2026-03-20 17:10:00,T2,28.48,7.48,6.75,0.179,3.2,422.1
2026-05-19 07:40:00,T4,29.29,6.59,7.03,0.172,3.0,423.1
2026-04-14 10:50:00,T1,28.08,6.71,7.27,0.18,3.2,418.7
2026-04-01 22:00:00,T4,28.78,7.47,7.06,0.18,3.7,420.9
2026-03-28 02:30:00,T4,28.37,6.9,7.17,0.168,3.4,425.3
2026-03-26 21:10:00,T3,28.59,7.53,7.23,0.2,3.3,418.2
2026-05-18 09:50:00,T4,29.37,6.18,7.06,0.27,4.4,420.8
2026-04-18 15:10:00,T2,28.53,7.0,7.21,0.242,4.3,417.1
2026-03-15 15:50:00,T2,28.21,7.2,6.88,0.206,3.7,422.4
2026-03-03 03:20:00,T3,27.92,7.02,7.18,0.15,3.3,419.8
2026-04-21 16:40:00,T3,28.66,7.4,7.15,0.163,3.6,420.7
2026-04-19 21:50:00,T2,28.94,7.5,7.18,0.203,3.3,423.4
2026-03-27 08:10:00,T3,27.87,5.82,7.2,0.417,6.8,419.5
2026-04-07 14:50:00,T1,28.4,6.89,6.84,0.23,4.2,418.6
2026-05-23 12:20:00,T4,29.43,6.76,6.93,0.195,3.2,423.7
2026-05-11 05:00:00,T1,28.56,6.63,7.2,0.183,2.6,419.3
2026-03-26 07:50:00,T2,28.08,5.75,7.19,0.18,3.2,425.6
2026-03-12 05:40:00,T3,27.81,6.75,6.94,0.152,3.2,420.4
2026-05-22 10:30:00,T4,29.3,6.52,6.94,0.244,3.4,423.8
2026-05-05 00:20:00,T4,29.72,7.26,6.8,0.186,3.3,423.2
2026-04-20 14:20:00,T2,28.55,6.84,7.16,0.295,4.6,422.6
2026-04-28 23:00:00,T2,28.89,7.04,6.69,1.902,3.5,421.3
2026-04-26 21:00:00,T3,28.91,7.35,6.82,1.505,2.9,422.9
2026-05-02 23:50:00,T1,28.75,7.43,6.81,0.156,2.9,422.7
2026-04-21 16:10:00,T4,29.55,7.33,7.14,0.196,3.5,422.1
2026-04-27 12:20:00,T4,29.26,6.35,6.75,1.817,2.7,421.1
2026-03-19 22:30:00,T1,28.49,7.65,6.78,0.167,3.1,420.1
2026-03-03 03:30:00,T4,28.1,6.78,7.21,0.156,2.4,417.9
2026-03-17 20:20:00,T2,28.51,7.5,6.82,0.242,3.8,421.0
2026-04-08 09:50:00,T4,28.05,6.16,6.88,0.257,4.6,420.4
2026-03-15 03:30:00,T3,28.06,6.98,6.89,0.152,2.8,420.4
2026-05-14 09:20:00,T4,29.25,6.04,7.16,0.283,5.1,424.2
2026-04-17 23:00:00,T2,28.83,7.3,7.21,0.176,2.9,421.7
2026-03-08 22:10:00,T1,28.29,7.63,7.07,0.126,3.4,417.1
2026-05-13 19:30:00,T3,29.08,7.4,7.18,0.254,4.6,415.6
2026-03-05 19:00:00,T4,28.41,6.85,7.13,0.337,5.1,426.6
2026-03-22 11:40:00,T1,28.03,6.74,6.72,0.195,2.8,419.6
2026-04-23 07:30:00,T2,28.25,6.52,7.08,0.171,3.3,424.4
2026-03-31 10:20:00,T3,27.93,6.38,7.09,0.195,3.9,421.5
2026-05-11 13:30:00,T2,28.55,6.21,7.19,0.365,5.9,418.5
2026-04-23 14:30:00,T4,29.43,6.78,7.09,0.299,4.5,423.9
2026-03-14 07:20:00,T2,27.84,6.55,6.92,0.21,3.5,420.0
2026-03-01 01:20:00,T4,28.26,7.26,7.26,0.165,2.7,421.5
2026-03-09 16:20:00,T3,28.23,7.43,7.03,0.192,3.7,422.0
2026-03-17 22:50:00,T2,28.51,7.41,6.83,0.17,3.8,422.1
2026-05-27 10:20:00,T2,28.57,6.42,6.78,0.249,3.6,422.4
2026-04-17 22:00:00,T4,28.88,7.45,7.23,0.166,3.2,422.6
2026-03-09 16:20:00,T4,28.23,7.49,7.05,0.206,3.8,425.2
2026-05-12 10:40:00,T1,28.45,6.7,7.16,0.219,3.4,420.5
2026-05-22 00:30:00,T2,29.01,7.12,6.93,0.167,3.3,416.8
2026-05-27 08:00:00,T4,29.36,6.38,6.84,0.163,2.8,418.8
2026-03-07 18:50:00,T1,28.33,7.26,7.08,0.341,5.4,419.0
2026-05-05 11:40:00,T1,,,,,,
2026-03-30 23:00:00,T4,28.67,7.32,7.11,0.167,3.6,421.8
2026-05-02 14:30:00,T4,29.43,6.84,6.85,0.273,5.0,419.6
2026-04-13 15:10:00,T1,28.39,7.12,7.3,0.218,3.8,424.4
2026-03-23 08:10:00,T2,27.89,5.28,7.27,0.415,7.0,421.7
2026-04-22 16:20:00,T1,28.68,7.38,7.07,0.204,3.3,420.7
2026-05-29 03:00:00,T1,28.86,6.82,6.74,0.158,3.0,422.0
2026-03-20 02:20:00,T3,28.24,7.36,6.76,0.185,2.9,415.1
2026-05-27 21:40:00,T3,29.18,7.62,6.81,0.13,3.4,417.6
2026-04-01 03:20:00,T4,28.41,6.69,7.08,0.165,2.8,419.9
2026-03-19 11:40:00,T4,27.99,6.87,6.79,0.174,3.2,425.0
2026-03-12 17:10:00,T4,28.31,7.37,6.94,0.171,3.4,420.4
2026-05-15 21:50:00,T2,29.09,7.56,7.1,0.153,3.1,417.1
2026-04-02 08:50:00,T4,28.0,5.92,7.03,0.335,5.2,423.5
2026-05-24 00:40:00,T4,29.87,7.15,6.91,0.187,3.1,424.1
2026-03-14 16:00:00,T3,28.1,7.41,6.9,0.206,3.0,420.3
2026-05-26 08:40:00,T1,28.52,5.85,6.82,0.321,5.2,419.2
2026-04-22 17:30:00,T2,28.75,7.37,7.11,0.19,3.4,421.1
2026-05-13 01:40:00,T2,28.88,7.08,7.16,0.124,3.5,416.3
2026-04-30 12:10:00,T2,28.38,6.53,6.72,1.276,3.6,420.1
2026-04-18 22:00:00,T3,28.77,7.59,7.21,0.168,2.8,420.0
2026-05-01 23:30:00,T4,29.77,7.39,6.86,0.187,3.5,421.4
2026-03-19 23:10:00,T4,28.57,7.32,6.77,0.179,3.2,423.6
2026-03-12 15:20:00,T2,28.18,7.15,6.93,0.204,4.3,419.5
2026-03-20 11:40:00,T4,28.03,6.66,6.78,0.184,3.5,420.9
2026-03-11 16:10:00,T2,28.34,7.29,6.98,0.177,3.4,417.9
2026-05-25 12:20:00,T3,28.63,6.75,6.88,0.195,3.5,423.6
2026-04-06 08:40:00,T1,27.97,6.03,6.88,0.335,5.3,412.9
2026-04-08 08:40:00,T2,28.06,5.88,6.87,0.347,6.1,423.2
2026-04-05 00:40:00,T1,28.44,7.31,6.9,0.133,2.7,417.5
2026-03-18 08:40:00,T3,27.78,5.92,6.79,0.322,5.3,420.0
2026-04-02 02:00:00,T1,28.36,7.17,6.99,0.145,3.6,419.4
2026-03-18 19:10:00,T2,28.54,7.15,6.78,0.304,4.9,419.9
2026-04-10 08:50:00,T3,28.0,6.16,6.83,0.332,5.3,417.9
2026-05-01 09:50:00,T1,28.31,6.29,6.8,0.687,4.0,422.9
2026-04-12 06:40:00,T2,28.19,6.59,6.76,0.131,3.0,420.3
2026-05-21 16:20:00,T4,29.8,7.21,6.97,0.191,3.7,419.5
2026-03-19 07:30:00,T4,27.9,6.61,6.8,0.142,3.0,421.2
2026-04-06 18:20:00,T1,28.63,6.83,6.88,0.398,6.0,422.1
2026-03-02 13:30:00,T2,27.92,6.45,7.23,0.389,6.0,419.7
2026-03-31 20:20:00,T1,28.64,7.46,7.03,0.225,4.1,417.7
2026-04-16 15:40:00,T1,28.43,7.36,7.22,0.199,3.3,414.7
2026-03-17 11:20:00,T4,27.93,6.74,6.85,0.195,3.9,421.5
2026-03-12 09:00:00,T2,27.88,6.04,6.98,0.334,5.6,418.5
2026-04-28 20:00:00,T1,28.93,6.94,6.67,2.005,3.3,417.0
2026-05-06 13:10:00,T1,,,,,,
2026-05-10 08:20:00,T3,28.4,5.82,7.26,0.4,5.7,417.9
2026-04-15 15:20:00,T2,28.6,6.97,7.27,0.252,4.0,418.0
2026-03-24 06:10:00,T2,28.06,6.23,7.24,0.164,3.4,418.0
2026-05-20 21:50:00,T3,29.09,7.58,6.99,0.177,3.2,417.7
2026-03-21 01:00:00,T1,28.4,7.18,6.75,0.202,2.7,420.7
2026-05-28 21:50:00,T4,30.09,7.41,6.8,0.184,3.2,422.2
2026-04-15 12:40:00,T4,28.35,6.99,6.69,0.153,3.3,423.4
2026-04-02 01:00:00,T3,28.45,7.32,7.05,0.142,2.7,419.8
2026-03-24 04:40:00,T4,28.14,6.7,7.28,0.155,2.0,422.3
2026-04-08 13:10:00,T2,28.2,6.18,6.84,0.436,7.1,420.3
2026-04-17 06:30:00,T1,28.15,6.68,7.21,0.165,2.5,425.4
2026-05-14 22:10:00,T2,29.13,7.35,7.1,0.189,3.5,422.9
2026-04-10 01:50:00,T1,28.53,7.23,6.8,0.121,3.0,420.9
2026-03-05 13:10:00,T1,27.89,6.26,7.14,0.387,6.6,417.7
2026-05-01 21:10:00,T4,29.87,7.36,6.85,0.31,3.8,425.3
2026-05-15 18:20:00,T1,29.0,6.81,7.06,0.357,6.0,415.8
2026-05-24 15:30:00,T3,28.93,7.11,6.91,0.171,4.0,414.9
2026-04-27 17:30:00,T4,29.74,7.22,6.73,1.878,3.1,419.1
2026-05-12 03:50:00,T2,28.71,6.72,7.17,0.155,3.3,419.8
2026-03-12 13:20:00,T4,28.0,6.03,6.96,0.37,6.5,418.8
2026-04-24 23:40:00,T1,28.84,7.44,7.0,0.16,2.7,417.2
2026-05-09 10:30:00,T2,28.38,6.45,7.24,0.211,4.3,420.8
2026-04-07 05:00:00,T4,28.24,6.76,6.94,0.144,3.0,427.2
2026-05-08 12:30:00,T2,28.51,6.73,7.27,0.186,3.2,418.5
2026-04-04 08:30:00,T4,28.1,5.8,6.98,0.383,6.5,424.8
2026-04-06 02:30:00,T4,28.48,6.99,6.96,0.182,2.8,420.4
2026-05-18 17:30:00,T1,29.05,7.43,6.99,0.199,3.6,418.0
2026-04-05 04:40:00,T1,28.17,6.91,6.92,0.15,2.8,424.7
2026-03-06 09:40:00,T1,27.71,6.46,7.12,0.286,4.3,421.8
2026-03-24 09:10:00,T1,27.87,6.27,7.22,0.311,4.4,415.7
2026-04-02 03:10:00,T1,28.34,7.16,7.0,0.158,3.0,418.2
2026-03-10 11:50:00,T1,27.9,6.76,7.02,0.164,3.1,421.3
2026-05-19 21:20:00,T1,29.16,7.55,6.96,0.177,3.4,417.8
2026-04-09 06:50:00,T1,28.08,6.73,6.83,0.138,3.0,424.1
2026-04-14 07:10:00,T1,28.13,6.64,7.29,0.175,3.2,420.3
2026-04-29 23:50:00,T1,28.81,6.94,6.69,1.549,3.3,417.2
